entry_time,exit_time,side,entry_price,exit_price,pnl,reason,system
2026-04-27 01:55:00,2026-04-27 03:05:00,SHORT,27735.5,27703.0,650.0,target,Layer I
2026-04-27 06:05:00,2026-04-27 06:45:00,LONG,27787.75,27787.25,-10.0,signal_invalidated,Layer I
2026-04-27 08:20:00,2026-04-27 08:30:00,SHORT,27715.25,27682.75,650.0,target,Layer I
2026-04-27 13:25:00,2026-04-27 13:30:00,LONG,27730.0,27725.75,-85.0,signal_invalidated,Layer I
2026-04-27 14:50:00,2026-04-27 15:05:00,LONG,27740.25,27723.45,-336.07,stop,Layer I
2026-04-27 17:00:00,2026-04-27 17:05:00,LONG,27739.25,27786.59,946.87,target,OTE+BOS
2026-04-27 19:15:00,2026-04-27 20:20:00,SHORT,27787.25,27764.79,449.29,be_stop,OTE+BOS
2026-04-28 00:00:00,2026-04-28 00:10:00,SHORT,27712.5,27679.49,660.3,target,OTE+BOS
2026-04-28 00:10:00,2026-04-28 00:35:00,SHORT,27689.0,27656.5,650.0,target,Layer I
2026-04-28 00:45:00,2026-04-28 01:10:00,SHORT,27664.0,27678.07,-281.43,stop,Layer I
2026-04-28 01:40:00,2026-04-28 02:25:00,SHORT,27636.5,27629.75,135.0,signal_invalidated,Layer I
2026-04-28 04:30:00,2026-04-28 04:45:00,SHORT,27595.25,27562.75,650.0,target,Layer I
2026-04-28 04:55:00,2026-04-28 05:15:00,SHORT,27585.75,27553.25,650.0,target,Layer I
2026-04-28 05:25:00,2026-04-28 05:55:00,SHORT,27571.5,27563.5,160.0,signal_invalidated,Layer I
2026-04-29 02:35:00,2026-04-29 02:45:00,SHORT,27554.5,27522.0,650.0,target,Layer I
2026-04-29 02:55:00,2026-04-29 03:00:00,SHORT,27539.25,27557.39,-362.86,stop,Layer I
2026-04-29 03:35:00,2026-04-29 03:40:00,SHORT,27518.25,27540.39,-442.86,stop,Layer I
2026-04-29 18:10:00,2026-04-29 18:20:00,LONG,27777.5,27760.25,-345.0,signal_invalidated,Layer I
2026-04-29 18:30:00,2026-04-29 18:45:00,LONG,27782.0,27812.55,611.07,be_stop,OTE+BOS
2026-04-30 00:05:00,2026-04-30 00:10:00,SHORT,27586.0,27606.75,-415.0,signal_invalidated,Layer I
2026-04-30 00:45:00,2026-04-30 01:15:00,SHORT,27569.25,27521.8,948.93,be_stop,OTE+BOS
2026-04-30 01:20:00,2026-04-30 01:25:00,SHORT,27513.5,27537.43,-478.57,stop,Layer I
2026-04-30 04:35:00,2026-04-30 04:40:00,LONG,27709.0,27681.73,-545.36,stop,Layer I
2026-04-30 08:30:00,2026-04-30 08:40:00,SHORT,27646.75,27634.25,250.0,be_stop,OTE+BOS
2026-04-30 12:00:00,2026-04-30 12:15:00,LONG,27715.0,27727.5,250.0,be_stop,OTE+BOS
2026-05-01 01:20:00,2026-05-01 02:05:00,SHORT,27918.0,27919.5,-30.0,signal_invalidated,Layer I
2026-05-01 02:40:00,2026-05-01 02:45:00,SHORT,27885.5,27897.41,-238.21,stop,Layer I
2026-05-01 03:15:00,2026-05-01 03:45:00,SHORT,27890.25,27857.75,650.0,target,Layer I
2026-05-01 03:55:00,2026-05-01 04:30:00,SHORT,27868.25,27862.25,120.0,signal_invalidated,Layer I
2026-05-01 06:30:00,2026-05-01 06:45:00,SHORT,27846.0,27859.96,-279.29,stop,Layer I
2026-05-01 07:10:00,2026-05-01 07:40:00,LONG,27902.5,27883.91,-371.79,stop,OTE+BOS
2026-05-01 08:30:00,2026-05-01 08:35:00,LONG,28037.75,28070.25,650.0,target,Layer I
2026-05-03 17:05:00,2026-05-03 18:35:00,SHORT,28171.25,28135.9,706.96,be_stop,OTE+BOS
2026-05-03 18:15:00,2026-05-03 18:55:00,SHORT,28125.75,28126.5,-15.0,signal_invalidated,Layer I
2026-05-03 20:25:00,2026-05-03 20:35:00,LONG,28177.5,28210.0,650.0,target,Layer I
2026-05-03 20:45:00,2026-05-03 21:15:00,LONG,28213.5,28195.43,-361.43,stop,Layer I
2026-05-03 21:50:00,2026-05-03 22:30:00,LONG,28242.0,28225.54,-329.29,stop,Layer I
2026-05-03 23:30:00,2026-05-03 23:55:00,LONG,28248.25,28240.25,-160.0,signal_invalidated,Layer I
2026-05-04 00:20:00,2026-05-04 00:25:00,LONG,28256.25,28246.32,-198.57,stop,Layer I
2026-05-04 03:20:00,2026-05-04 03:25:00,SHORT,28188.25,28206.54,-365.71,stop,Layer I
2026-05-04 05:00:00,2026-05-04 05:05:00,SHORT,28086.25,28005.03,1624.34,target,OTE+BOS
2026-05-04 05:05:00,2026-05-04 05:10:00,SHORT,28003.0,28032.55,-591.07,stop,Layer I
2026-05-05 01:30:00,2026-05-05 02:15:00,LONG,28153.5,28189.77,725.36,be_stop,OTE+BOS
2026-05-05 01:55:00,2026-05-05 02:35:00,LONG,28182.25,28214.75,650.0,target,Layer I
2026-05-05 03:10:00,2026-05-05 04:05:00,LONG,28228.0,28211.16,-336.79,stop,Layer I
2026-05-05 04:35:00,2026-05-05 04:50:00,LONG,28236.5,28232.75,-75.0,signal_invalidated,Layer I
2026-05-05 07:05:00,2026-05-05 07:35:00,LONG,28264.0,28281.59,351.79,be_stop,OTE+BOS
2026-05-05 07:10:00,2026-05-05 07:35:00,LONG,28295.0,28278.36,-332.86,stop,Layer I
2026-05-05 15:15:00,2026-05-05 15:25:00,LONG,28468.25,28547.02,1575.47,target,OTE+BOS
2026-05-06 00:05:00,2026-05-06 00:15:00,LONG,28647.25,28636.52,-214.64,stop,Layer I
2026-05-06 00:45:00,2026-05-06 01:05:00,LONG,28650.0,28639.18,-216.43,stop,Layer I
2026-05-06 03:40:00,2026-05-06 03:50:00,LONG,28663.5,28696.0,650.0,target,Layer I
2026-05-06 04:00:00,2026-05-06 04:15:00,LONG,28734.25,28766.75,650.0,target,Layer I
2026-05-06 04:25:00,2026-05-06 04:30:00,LONG,28767.75,28800.25,650.0,target,Layer I
2026-05-06 04:40:00,2026-05-06 05:00:00,LONG,28798.5,28831.0,650.0,target,Layer I
2026-05-06 19:15:00,2026-05-06 20:35:00,SHORT,28958.75,28977.32,-371.43,stop,OTE+BOS
2026-05-07 00:30:00,2026-05-07 01:05:00,LONG,29011.0,29000.98,-200.36,stop,OTE+BOS
2026-05-07 00:40:00,2026-05-07 01:05:00,LONG,29026.0,29015.77,-204.64,stop,Layer I
2026-05-07 01:40:00,2026-05-07 01:45:00,LONG,29045.0,29031.29,-274.29,stop,Layer I
2026-05-07 02:05:00,2026-05-07 02:15:00,LONG,29072.25,29084.75,250.0,be_stop,Layer I
2026-05-07 02:35:00,2026-05-07 02:45:00,LONG,29094.25,29071.38,-457.5,stop,Layer I
2026-05-07 03:05:00,2026-05-07 03:10:00,LONG,29093.5,29068.7,-496.07,stop,Layer I
2026-05-07 08:30:00,2026-05-07 08:40:00,LONG,29062.25,29043.43,-376.43,stop,OTE+BOS
2026-05-07 08:35:00,2026-05-07 08:40:00,LONG,29074.75,29054.64,-402.14,stop,Layer I
2026-05-08 00:35:00,2026-05-08 01:00:00,LONG,29108.25,29095.46,-255.71,stop,Layer I
2026-05-08 01:20:00,2026-05-08 02:10:00,LONG,29116.25,29112.0,-85.0,signal_invalidated,Layer I
2026-05-08 03:15:00,2026-05-08 04:05:00,LONG,29153.25,29185.75,650.0,target,Layer I
2026-05-08 04:15:00,2026-05-08 04:30:00,LONG,29185.75,29173.25,-250.0,stop,Layer I
2026-05-08 06:00:00,2026-05-08 06:05:00,LONG,29177.5,29180.5,60.0,signal_invalidated,Layer I
2026-05-08 06:25:00,2026-05-08 07:10:00,LONG,29193.75,29188.0,-115.0,signal_invalidated,Layer I
2026-05-10 17:05:00,2026-05-10 17:15:00,LONG,29583.5,29563.3,-403.93,stop,OTE+BOS
2026-05-10 18:15:00,2026-05-10 18:25:00,LONG,29639.5,29618.12,-427.5,stop,Layer I
2026-05-10 19:10:00,2026-05-10 19:15:00,LONG,29670.75,29648.89,-437.14,stop,Layer I
2026-05-10 19:35:00,2026-05-10 19:45:00,LONG,29686.0,29665.96,-400.71,stop,Layer I
2026-05-10 20:05:00,2026-05-10 20:30:00,LONG,29586.25,29614.22,559.46,be_stop,OTE+BOS
2026-05-11 00:20:00,2026-05-11 00:25:00,LONG,29644.5,29633.68,-216.43,stop,Layer I
2026-05-11 01:45:00,2026-05-11 01:50:00,SHORT,29605.5,29614.75,-185.0,signal_invalidated,Layer I
2026-05-11 02:30:00,2026-05-11 02:40:00,SHORT,29609.25,29626.07,-336.43,stop,Layer I
2026-05-11 03:05:00,2026-05-11 03:15:00,SHORT,29579.75,29598.98,-384.64,stop,OTE+BOS
2026-05-11 05:40:00,2026-05-11 06:20:00,LONG,29603.0,29665.0,1240.04,target,OTE+BOS
2026-05-11 07:25:00,2026-05-11 07:40:00,LONG,29609.25,29587.38,-437.5,stop,OTE+BOS
2026-05-12 00:05:00,2026-05-12 00:55:00,SHORT,29592.25,29584.0,165.0,signal_invalidated,Layer I
2026-05-12 01:25:00,2026-05-12 01:55:00,SHORT,29552.5,29520.0,650.0,target,Layer I
2026-05-12 02:05:00,2026-05-12 02:10:00,SHORT,29486.5,29504.71,-364.29,stop,Layer I
2026-05-12 05:45:00,2026-05-12 05:55:00,SHORT,29498.5,29514.11,-312.14,stop,Layer I
2026-05-12 06:00:00,2026-05-12 06:10:00,SHORT,29479.25,29496.75,-350.0,stop,OTE+BOS
2026-05-12 06:15:00,2026-05-12 06:25:00,SHORT,29444.0,29466.79,-455.71,stop,Layer I
2026-05-13 00:05:00,2026-05-13 00:45:00,LONG,29595.25,29589.75,-110.0,signal_invalidated,Layer I
2026-05-13 01:15:00,2026-05-13 01:20:00,LONG,29646.75,29632.68,-281.43,stop,Layer I
2026-05-13 02:30:00,2026-05-13 03:00:00,LONG,29624.25,29673.84,991.77,target,OTE+BOS
2026-05-13 02:45:00,2026-05-13 03:00:00,LONG,29653.25,29685.75,650.0,target,Layer I
2026-05-13 03:10:00,2026-05-13 03:50:00,LONG,29724.75,29709.75,-300.0,signal_invalidated,Layer I
2026-05-13 07:35:00,2026-05-13 07:45:00,SHORT,29532.0,29564.2,-643.93,stop,Layer I
2026-05-13 11:40:00,2026-05-13 12:00:00,LONG,29735.25,29767.75,650.0,target,Layer I
2026-05-14 00:45:00,2026-05-14 01:10:00,LONG,29886.5,29915.4,578.04,be_stop,OTE+BOS
2026-05-14 01:50:00,2026-05-14 01:55:00,LONG,29932.0,29911.34,-413.21,stop,Layer I
2026-05-14 04:20:00,2026-05-14 04:35:00,SHORT,29852.25,29819.75,650.0,target,Layer I
2026-05-14 07:55:00,2026-05-14 08:05:00,SHORT,29796.0,29763.5,650.0,target,Layer I
2026-05-14 08:15:00,2026-05-14 08:20:00,SHORT,29769.25,29794.32,-501.43,stop,Layer I
2026-05-14 08:30:00,2026-05-14 08:45:00,LONG,29851.5,29972.66,2423.3,target,OTE+BOS
2026-05-14 10:35:00,2026-05-14 11:05:00,LONG,30043.25,30075.75,650.0,target,Layer I
2026-05-14 11:15:00,2026-05-14 11:25:00,LONG,30054.0,30029.23,-495.36,stop,Layer I
2026-05-15 00:05:00,2026-05-15 00:15:00,SHORT,29711.25,29737.88,-532.5,stop,Layer I
2026-05-15 00:35:00,2026-05-15 00:45:00,SHORT,29674.25,29641.75,650.0,target,Layer I
2026-05-15 00:55:00,2026-05-15 01:00:00,SHORT,29584.0,29551.5,650.0,target,Layer I
2026-05-15 03:15:00,2026-05-15 03:25:00,SHORT,29602.75,29570.25,650.0,target,Layer I
2026-05-15 07:00:00,2026-05-15 07:10:00,SHORT,29540.25,29507.75,650.0,target,Layer I
2026-05-15 12:25:00,2026-05-15 12:55:00,LONG,29719.25,29751.75,650.0,target,Layer I
2026-05-18 02:05:00,2026-05-18 02:15:00,LONG,29409.5,29378.84,-613.21,stop,Layer I
2026-05-18 02:10:00,2026-05-18 02:25:00,SHORT,29388.5,29418.71,-604.29,stop,OTE+BOS
2026-05-18 02:35:00,2026-05-18 02:40:00,LONG,29395.5,29381.75,-275.0,signal_invalidated,Layer I
2026-05-18 03:45:00,2026-05-18 03:50:00,LONG,29509.25,29541.75,650.0,target,Layer I
2026-05-18 04:00:00,2026-05-18 04:10:00,LONG,29516.5,29502.5,-280.0,signal_invalidated,Layer I
2026-05-18 17:15:00,2026-05-18 17:20:00,LONG,29433.0,29465.5,650.0,target,Layer I
2026-05-18 17:30:00,2026-05-18 17:45:00,LONG,29459.5,29437.46,-440.71,stop,Layer I
2026-05-19 02:05:00,2026-05-19 02:10:00,LONG,29375.75,29346.18,-591.43,stop,Layer I
2026-05-19 02:30:00,2026-05-19 02:40:00,LONG,29350.0,29382.5,650.0,target,Layer I
2026-05-19 02:50:00,2026-05-19 03:05:00,LONG,29405.5,29377.5,-560.0,stop,Layer I
2026-05-19 04:50:00,2026-05-19 04:55:00,SHORT,29189.75,29222.14,-647.86,stop,Layer I
2026-05-19 07:10:00,2026-05-19 07:25:00,SHORT,29181.5,29149.0,650.0,target,Layer I
2026-05-19 19:10:00,2026-05-19 19:15:00,SHORT,29132.75,29100.25,650.0,target,Layer I
2026-05-20 01:05:00,2026-05-20 01:15:00,LONG,29265.0,29297.5,650.0,target,Layer I
2026-05-20 01:25:00,2026-05-20 01:45:00,LONG,29312.75,29300.5,-245.0,signal_invalidated,Layer I
2026-05-20 01:55:00,2026-05-20 02:50:00,LONG,29340.25,29338.0,-45.0,signal_invalidated,Layer I
2026-05-20 03:15:00,2026-05-20 03:20:00,LONG,29387.75,29362.89,-497.14,stop,Layer I
2026-05-21 00:05:00,2026-05-21 00:25:00,LONG,29713.75,29696.54,-344.29,stop,Layer I
2026-05-21 02:05:00,2026-05-21 02:10:00,SHORT,29567.5,29535.0,650.0,target,Layer I
2026-05-21 02:20:00,2026-05-21 02:40:00,SHORT,29560.0,29586.0,-520.0,signal_invalidated,Layer I
2026-05-21 15:10:00,2026-05-21 15:45:00,LONG,29759.5,29761.0,30.0,signal_invalidated,Layer I
2026-05-21 15:55:00,2026-05-21 17:00:00,LONG,29757.0,29789.5,650.0,target,Layer I
2026-05-21 17:10:00,2026-05-21 17:15:00,LONG,29814.25,29798.05,-323.93,stop,Layer I
2026-05-22 00:05:00,2026-05-22 00:20:00,LONG,29903.0,29890.66,-246.79,stop,Layer I
2026-05-22 03:20:00,2026-05-22 03:30:00,LONG,29933.25,29906.14,-542.14,stop,Layer I
2026-05-22 04:05:00,2026-05-22 04:25:00,SHORT,29829.25,29796.75,650.0,target,Layer I
2026-05-22 04:35:00,2026-05-22 04:50:00,SHORT,29826.75,29842.5,-315.0,signal_invalidated,Layer I
2026-05-22 05:10:00,2026-05-22 05:20:00,SHORT,29790.5,29793.25,-55.0,signal_invalidated,Layer I
2026-05-22 05:30:00,2026-05-22 05:50:00,SHORT,29746.0,29773.12,-542.5,stop,Layer I
2026-05-22 12:20:00,2026-05-22 12:30:00,LONG,29986.5,29999.0,250.0,be_stop,OTE+BOS
2026-05-24 18:10:00,2026-05-24 18:30:00,LONG,30124.0,30156.5,650.0,target,Layer I
2026-05-24 18:40:00,2026-05-24 18:50:00,LONG,30160.0,30141.25,-375.0,stop,Layer I
2026-05-24 19:10:00,2026-05-24 19:35:00,LONG,30171.75,30204.25,650.0,target,Layer I
2026-05-24 19:45:00,2026-05-24 19:55:00,LONG,30230.0,30210.68,-386.43,stop,Layer I
2026-05-24 20:15:00,2026-05-24 20:55:00,LONG,30221.25,30226.25,100.0,signal_invalidated,Layer I
2026-05-24 21:45:00,2026-05-24 22:00:00,LONG,30237.5,30283.06,911.21,target,OTE+BOS
2026-05-24 22:00:00,2026-05-24 22:20:00,LONG,30274.5,30260.2,-286.07,stop,Layer I
2026-05-25 00:05:00,2026-05-25 00:50:00,LONG,30285.25,30276.5,-175.0,stop,Layer I
2026-05-25 06:05:00,2026-05-25 06:55:00,LONG,30276.0,30273.75,-45.0,signal_invalidated,Layer I
2026-05-25 08:20:00,2026-05-25 08:30:00,SHORT,30240.25,30252.04,-235.71,stop,Layer I
2026-05-26 01:00:00,2026-05-26 01:25:00,LONG,30116.5,30103.8,-253.93,stop,OTE+BOS
2026-05-26 01:10:00,2026-05-26 01:20:00,LONG,30138.75,30125.91,-256.79,stop,Layer I
2026-05-26 02:00:00,2026-05-26 02:35:00,SHORT,30100.0,30068.7,626.07,be_stop,OTE+BOS
2026-05-26 02:20:00,2026-05-26 02:30:00,SHORT,30086.25,30053.75,650.0,target,Layer I
2026-05-26 02:40:00,2026-05-26 03:10:00,SHORT,30084.25,30073.5,215.0,signal_invalidated,Layer I
2026-05-26 04:50:00,2026-05-26 05:15:00,LONG,30147.5,30180.0,650.0,target,Layer I
2026-05-26 05:25:00,2026-05-26 05:40:00,LONG,30199.0,30184.73,-285.36,stop,Layer I
2026-05-26 07:20:00,2026-05-26 07:40:00,LONG,30187.75,30220.25,650.0,target,Layer I
2026-05-26 08:35:00,2026-05-26 08:45:00,LONG,30161.5,30250.11,1772.24,target,OTE+BOS
2026-05-27 01:35:00,2026-05-27 01:40:00,SHORT,30368.75,30374.25,-110.0,signal_invalidated,Layer I
2026-05-27 02:00:00,2026-05-27 02:45:00,LONG,30403.0,30423.12,402.32,be_stop,OTE+BOS
2026-05-27 03:05:00,2026-05-27 03:15:00,LONG,30455.5,30488.0,650.0,target,Layer I
2026-05-27 03:25:00,2026-05-27 04:00:00,LONG,30510.0,30491.27,-374.64,stop,Layer I
2026-05-27 05:00:00,2026-05-27 05:30:00,LONG,30535.5,30519.68,-316.43,stop,Layer I
2026-05-27 06:05:00,2026-05-27 06:35:00,LONG,30561.75,30594.25,650.0,target,Layer I
2026-05-27 06:45:00,2026-05-27 07:00:00,LONG,30574.5,30556.39,-362.14,stop,Layer I
2026-05-27 20:00:00,2026-05-27 21:50:00,SHORT,30359.25,30299.64,1192.14,be_stop,OTE+BOS
2026-05-28 02:40:00,2026-05-28 02:45:00,LONG,30252.5,30231.7,-416.07,stop,Layer I
2026-05-28 03:05:00,2026-05-28 03:25:00,LONG,30264.75,30263.5,-25.0,signal_invalidated,Layer I
2026-05-28 03:55:00,2026-05-28 04:10:00,LONG,30285.75,30271.5,-285.0,signal_invalidated,Layer I
2026-05-29 00:05:00,2026-05-29 00:35:00,LONG,30610.25,30599.07,-223.57,stop,Layer I
2026-05-29 01:50:00,2026-05-29 02:05:00,LONG,30646.75,30632.82,-278.57,stop,Layer I
2026-05-29 03:35:00,2026-05-29 03:45:00,LONG,30624.25,30607.09,-343.21,stop,Layer I
2026-05-31 17:25:00,2026-05-31 17:45:00,LONG,30725.25,30757.75,650.0,target,Layer I
2026-05-31 17:55:00,2026-05-31 18:45:00,LONG,30757.0,30768.25,225.0,signal_invalidated,Layer I
2026-05-31 19:05:00,2026-05-31 19:15:00,LONG,30814.0,30797.16,-336.79,stop,Layer I
2026-05-31 19:35:00,2026-05-31 20:05:00,LONG,30838.5,30829.0,-190.0,signal_invalidated,Layer I
2026-05-31 21:10:00,2026-05-31 21:30:00,LONG,30865.75,30852.2,-271.07,stop,Layer I
2026-05-31 22:15:00,2026-05-31 22:45:00,LONG,30863.25,30852.12,-222.5,stop,OTE+BOS
2026-06-01 02:15:00,2026-06-01 02:40:00,SHORT,30855.75,30796.26,1189.86,target,OTE+BOS
2026-06-01 02:35:00,2026-06-01 03:10:00,SHORT,30808.25,30775.75,650.0,target,Layer I
2026-06-01 03:20:00,2026-06-01 03:50:00,SHORT,30769.75,30788.45,-373.93,stop,Layer I
2026-06-01 05:00:00,2026-06-01 05:10:00,SHORT,30765.75,30780.91,-303.21,stop,Layer I
2026-06-01 07:05:00,2026-06-01 07:25:00,SHORT,30735.75,30755.04,-385.71,stop,Layer I
2026-06-01 07:45:00,2026-06-01 08:05:00,SHORT,30776.75,30748.82,558.57,be_stop,OTE+BOS
2026-06-01 19:00:00,2026-06-01 19:15:00,SHORT,30758.5,30723.67,696.61,be_stop,OTE+BOS
2026-06-02 00:05:00,2026-06-02 00:30:00,LONG,30754.0,30786.5,650.0,target,Layer I
2026-06-02 00:40:00,2026-06-02 00:50:00,LONG,30783.5,30767.29,-324.29,stop,Layer I
2026-06-02 01:10:00,2026-06-02 01:55:00,LONG,30783.5,30816.0,650.0,target,Layer I
2026-06-02 02:05:00,2026-06-02 02:30:00,LONG,30841.0,30825.5,-310.0,stop,Layer I
2026-06-02 03:05:00,2026-06-02 03:10:00,LONG,30861.5,30844.62,-337.5,stop,Layer I
2026-06-02 04:30:00,2026-06-02 04:50:00,LONG,30846.5,30872.35,516.96,be_stop,OTE+BOS
2026-06-02 05:10:00,2026-06-02 05:20:00,LONG,30861.5,30867.25,115.0,signal_invalidated,Layer I
2026-06-02 08:00:00,2026-06-02 08:15:00,SHORT,30828.5,30804.14,487.14,be_stop,OTE+BOS
2026-06-03 02:20:00,2026-06-03 02:30:00,LONG,31013.75,31000.75,-260.0,signal_invalidated,Layer I
2026-06-03 03:05:00,2026-06-03 03:20:00,LONG,31028.75,31009.62,-382.5,stop,Layer I
2026-06-03 04:30:00,2026-06-03 04:55:00,LONG,31058.5,31038.54,-399.29,stop,Layer I
2026-06-03 08:30:00,2026-06-03 08:45:00,SHORT,31015.75,30916.77,1979.58,target,OTE+BOS
2026-06-03 15:20:00,2026-06-03 15:30:00,LONG,30886.0,30852.07,-678.57,stop,OTE+BOS
2026-06-04 01:35:00,2026-06-04 01:50:00,LONG,30802.5,30835.0,650.0,target,Layer I
2026-06-04 02:00:00,2026-06-04 02:15:00,LONG,30841.5,30821.59,-398.21,stop,Layer I
2026-06-04 03:00:00,2026-06-04 03:15:00,SHORT,30773.0,30716.71,1125.71,be_stop,OTE+BOS
2026-06-04 03:20:00,2026-06-04 03:25:00,SHORT,30686.25,30653.75,650.0,target,Layer I
2026-06-04 03:35:00,2026-06-04 03:45:00,SHORT,30691.5,30659.0,650.0,target,Layer I
2026-06-04 03:55:00,2026-06-04 04:00:00,SHORT,30646.0,30613.5,650.0,target,Layer I
2026-06-04 04:40:00,2026-06-04 04:45:00,SHORT,30599.75,30633.18,-668.57,stop,Layer I
2026-06-05 00:05:00,2026-06-05 00:25:00,LONG,30506.75,30504.0,-55.0,signal_invalidated,Layer I
2026-06-05 01:20:00,2026-06-05 02:00:00,SHORT,30438.75,30406.25,650.0,target,Layer I
2026-06-05 02:10:00,2026-06-05 02:20:00,SHORT,30382.5,30407.8,-506.07,stop,Layer I
2026-06-05 05:05:00,2026-06-05 05:20:00,LONG,30508.0,30525.75,355.0,signal_invalidated,Layer I
2026-06-05 05:30:00,2026-06-05 05:35:00,LONG,30536.0,30519.11,-337.86,stop,Layer I
2026-06-05 07:30:00,2026-06-05 07:35:00,SHORT,30363.25,30393.11,-597.14,stop,Layer I
2026-06-07 23:50:00,2026-06-07 23:55:00,SHORT,29425.5,29393.0,650.0,target,Layer I
2026-06-08 00:05:00,2026-06-08 00:10:00,SHORT,29411.75,29379.25,650.0,target,Layer I
2026-06-08 06:05:00,2026-06-08 06:20:00,LONG,29570.25,29693.2,2458.95,target,OTE+BOS
2026-06-08 07:25:00,2026-06-08 07:40:00,LONG,29759.25,29791.75,650.0,target,Layer I
2026-06-08 07:50:00,2026-06-08 08:00:00,LONG,29784.25,29816.75,650.0,target,Layer I
2026-06-08 08:10:00,2026-06-08 08:25:00,LONG,29876.25,29844.91,-626.79,stop,Layer I
2026-06-08 17:00:00,2026-06-08 17:20:00,SHORT,29706.5,29653.73,1055.36,be_stop,OTE+BOS
2026-06-08 17:10:00,2026-06-08 17:15:00,SHORT,29659.75,29627.25,650.0,target,Layer I
2026-06-08 17:25:00,2026-06-08 17:30:00,SHORT,29629.75,29661.32,-631.43,stop,Layer I
2026-06-09 01:05:00,2026-06-09 01:30:00,LONG,29950.5,29925.98,-490.36,stop,Layer I
2026-06-09 01:55:00,2026-06-09 02:10:00,LONG,29923.75,29971.21,949.11,be_stop,OTE+BOS
2026-06-09 03:40:00,2026-06-09 03:50:00,LONG,29980.25,29950.95,-586.07,stop,Layer I
2026-06-09 06:30:00,2026-06-09 06:55:00,LONG,30004.5,29984.04,-409.29,stop,Layer I
2026-06-09 07:50:00,2026-06-09 08:10:00,LONG,29989.75,30027.96,764.29,be_stop,OTE+BOS
2026-06-10 02:50:00,2026-06-10 03:00:00,SHORT,29251.5,29219.0,650.0,target,Layer I
2026-06-10 23:15:00,2026-06-10 23:30:00,LONG,29027.25,29059.75,650.0,target,Layer I
2026-06-10 23:40:00,2026-06-11 00:00:00,LONG,29092.0,29061.46,-610.71,stop,Layer I
2026-06-11 02:00:00,2026-06-11 02:05:00,LONG,29104.75,29073.88,-617.5,stop,Layer I
2026-06-11 02:25:00,2026-06-11 03:00:00,LONG,29151.25,29183.75,650.0,target,Layer I
2026-06-11 03:30:00,2026-06-11 03:50:00,LONG,29216.25,29202.5,-275.0,signal_invalidated,Layer I
2026-06-11 07:15:00,2026-06-11 07:20:00,SHORT,29175.0,29076.02,1979.58,target,OTE+BOS
2026-06-11 17:10:00,2026-06-11 17:20:00,LONG,29824.0,29819.5,-90.0,signal_invalidated,Layer I
2026-06-11 17:40:00,2026-06-11 17:50:00,LONG,29851.75,29884.25,650.0,target,Layer I
2026-06-11 18:00:00,2026-06-11 18:20:00,LONG,29847.5,29815.5,-640.0,stop,Layer I
2026-06-12 00:30:00,2026-06-12 00:40:00,SHORT,29817.75,29805.25,250.0,be_stop,OTE+BOS
2026-06-12 00:40:00,2026-06-12 00:45:00,SHORT,29782.0,29749.5,650.0,target,Layer I
2026-06-12 00:55:00,2026-06-12 01:00:00,SHORT,29702.5,29736.64,-682.86,stop,Layer I
2026-06-12 02:10:00,2026-06-12 02:20:00,SHORT,29573.5,29607.41,-678.21,stop,Layer I
2026-06-12 06:40:00,2026-06-12 07:00:00,LONG,29945.5,29914.48,-620.36,stop,Layer I
2026-06-14 19:00:00,2026-06-14 19:15:00,LONG,30392.75,30441.48,974.64,be_stop,OTE+BOS
2026-06-14 19:05:00,2026-06-14 19:10:00,LONG,30422.75,30455.25,650.0,target,Layer I
2026-06-14 19:20:00,2026-06-14 19:40:00,LONG,30467.25,30434.77,-649.64,stop,Layer I
2026-06-14 20:30:00,2026-06-14 21:30:00,LONG,30470.0,30497.19,543.75,be_stop,OTE+BOS
2026-06-14 20:45:00,2026-06-14 20:55:00,LONG,30480.0,30459.68,-406.43,stop,Layer I
2026-06-14 21:15:00,2026-06-14 22:05:00,LONG,30487.25,30497.25,200.0,signal_invalidated,Layer I
2026-06-14 22:20:00,2026-06-14 22:30:00,LONG,30516.0,30503.12,-257.5,stop,Layer I
2026-06-14 23:55:00,2026-06-15 00:30:00,LONG,30534.0,30520.29,-274.29,stop,Layer I
2026-06-15 03:25:00,2026-06-15 04:05:00,LONG,30600.75,30592.0,-175.0,signal_invalidated,Layer I
2026-06-15 06:00:00,2026-06-15 06:20:00,LONG,30577.5,30610.0,650.0,target,Layer I
2026-06-15 06:30:00,2026-06-15 06:40:00,LONG,30593.25,30575.04,-364.29,stop,Layer I
2026-06-15 08:30:00,2026-06-15 08:35:00,LONG,30659.25,30691.75,650.0,target,Layer I
2026-06-15 10:45:00,2026-06-15 11:20:00,LONG,30874.0,30906.5,650.0,target,Layer I
2026-06-15 17:10:00,2026-06-15 17:25:00,SHORT,30795.0,30762.5,650.0,target,Layer I
2026-06-16 03:00:00,2026-06-16 03:30:00,LONG,30859.75,30892.73,659.64,be_stop,OTE+BOS
2026-06-16 03:05:00,2026-06-16 03:30:00,LONG,30876.0,30888.5,250.0,be_stop,Layer I
2026-06-16 03:50:00,2026-06-16 04:15:00,LONG,30927.5,30903.86,-472.86,stop,Layer I
2026-06-16 05:50:00,2026-06-16 06:00:00,LONG,30924.0,30956.5,650.0,target,Layer I
